time,latitude,longitude,mag
2022-06-16 00:42:53.090000+00:00,35.9156667,-117.7018333,0.46
2022-06-16 00:40:47.792000+00:00,26.6111,54.3497,4.6
2022-06-16 00:38:13.860000+00:00,17.9748333333333,-66.8753333333333,1.95
2022-06-16 00:35:04.080000+00:00,58.6351666666667,-153.985666666667,1.22
2022-06-16 00:34:37.590000+00:00,37.4013333,-118.565,1.14
2022-06-16 00:28:45.097000+00:00,64.5979,-146.9681,0.5
2022-06-16 00:24:54.420000+00:00,34.1525,-117.4328333,1.49
2022-06-16 00:23:03.549000+00:00,26.5907,54.2689,4.3
2022-06-16 00:22:23.679000+00:00,60.5122,-151.9419,1.3
2022-06-16 00:20:58.370000+00:00,38.786335,-122.7675018,0.21
2022-06-16 00:13:30.940000+00:00,17.9605,-66.8795,1.86
2022-06-16 00:08:15.690000+00:00,38.8209991,-122.8115005,0.89
2022-06-16 00:07:08.300000+00:00,38.8243332,-122.8423309,0.37
2022-06-16 00:05:29.923000+00:00,61.4912,-146.4419,2.1
